"","Longitude","Latitude","ElevationBottom"
"4974",-88.786411981848,33.2742530701337,-2.2
"4975",-88.7864059625526,33.2742074796266,-2.1
"4976",-88.786399101195,33.2741639557849,-2.1
"4977",-88.7863893918446,33.2741208030378,-2.2
"4978",-88.786381096787,33.2740782573668,-2.1
"4979",-88.786374100244,33.2740356896407,-2.2
"4980",-88.7863717654091,33.2739924998174,-2.3
"4981",-88.7863694428687,33.2739494671521,-2.2
"4982",-88.7863671091516,33.273901961835,-2.2
"4983",-88.7863665394137,33.2738600004347,-2.3
"4984",-88.7863705738768,33.2738179064188,-2.2
"4985",-88.7863744109592,33.2737703858501,-2.3
"4986",-88.7863744109592,33.2737273581128,-2.3
"4987",-88.7863744109592,33.2736820839243,-2.3
"4988",-88.7863744109592,33.2736820839243,-2.2
"4989",-88.7863744109592,33.2736820839243,-2.2
"4990",-88.7863760010921,33.273635358615,-2.2
"4991",-88.7863776887939,33.2735858928889,-2.1
"4992",-88.7863793692386,33.2735418326247,-2.2
"4993",-88.7863810521023,33.2734988973502,-2.1
"4994",-88.786382718839,33.2734525606165,-2.3
"4995",-88.7863840611758,33.2734094297977,-2.2
"4996",-88.7863851697491,33.2733629568156,-2.2
"4997",-88.7863862967264,33.2733198895629,-2.2
"4998",-88.7863874269514,33.2732768288334,-2.2
"4999",-88.786388545268,33.273234082315,-2.1
"5000",-88.7863896749518,33.273190691817,-2.1
"5001",-88.7863907948922,33.2731442425974,-2.3
"5002",-88.7863919207869,33.273101063068,-2.3
"5003",-88.7863953231827,33.2730585927171,-2.2
"5004",-88.7864002659853,33.2730130292644,-2.4
"5005",-88.7864069504815,33.2729687726401,-2.3
"5006",-88.7864140240293,33.2729249645092,-2.2
"5007",-88.7864215716675,33.2728790487476,-2.2
"5008",-88.7864301246044,33.2728369613886,-2.4
"5009",-88.7864398570683,33.2727894960243,-2.4
"5010",-88.7864502036399,33.2727475064821,-2.2
"5011",-88.7864604254075,33.2727043795327,-2.2
"5012",-88.7864706922269,33.2726610953865,-2.3
"5013",-88.7864834524671,33.272618133672,-2.4
"5014",-88.7864949901627,33.2725750344442,-2.2
"5015",-88.786507720539,33.2725275841101,-2.3
"5016",-88.7865199516255,33.272484495106,-2.2
"5017",-88.7865330924839,33.2724414313748,-2.3
"5018",-88.7865465364928,33.2723993054018,-2.2
"5019",-88.7865585583446,33.2723579053964,-2.4
"5020",-88.7865682305837,33.2723130541001,-2.2
"5021",-88.7865776797846,33.272270005264,-2.3
"5022",-88.7865870023896,33.2722268434551,-2.2
"5023",-88.7865957454892,33.2721804765781,-2.2
"5024",-88.7866054269545,33.2721372976451,-2.2
"5025",-88.7866169465399,33.272089926558,-2.3
"5026",-88.7866302199169,33.2720468322802,-2.3
"5027",-88.7866415782425,33.2720043214537,-2.3
"5028",-88.7866471337314,33.2719616472007,-2.3
"5029",-88.7866513880963,33.2719153431079,-2.3
"5030",-88.786654698814,33.2718721665964,-2.2
"5031",-88.7866575060239,33.2718258217915,-2.2
"5032",-88.7866603363889,33.2717842852411,-2.3
"5033",-88.78666519225,33.271739622525,-2.2
"5034",-88.7866728094153,33.2716932974887,-2.2
"5035",-88.7866820593169,33.2716512053511,-2.3
"5036",-88.7866924368903,33.2716037439225,-2.2
"5037",-88.7867032871592,33.2715580225871,-2.2
"5038",-88.7867179317993,33.2715141291502,-2.2
"5039",-88.7867337229306,33.271468014946,-2.3
"5040",-88.7867516885292,33.2714258901815,-2.2
"5041",-88.7867729164232,33.271386987751,-2.2
"5042",-88.7867966025257,33.2713428852761,-2.3
"5043",-88.786821147695,33.2713044185804,-2.2
"5044",-88.7868453597376,33.2712685561733,-2.2
"5045",-88.7868684649199,33.271234494202,-2.2
"5046",-88.7868937827286,33.2712008827402,-2.2
"5047",-88.7869184143447,33.2711786941267,-2.2
"5048",-88.7869486409404,33.2711578023455,-2.2
"5049",-88.7869852413107,33.2711448135149,-2.2
"5050",-88.7870276609352,33.2711427751509,-2.1
"5051",-88.7870582600129,33.2711504442767,-2.1
"5052",-88.787080417553,33.2711647703142,-2.1
"5053",-88.7870994719379,33.2711878477333,-2.1
"5054",-88.7871124198933,33.2712159509726,-2.1
"5055",-88.7871225025933,33.2712495826284,-2.1
"5056",-88.7871313115868,33.2712868189982,-2.1
"5057",-88.7871375941491,33.2713224389223,-2.1
"5058",-88.7871353965864,33.2713623708996,-2.2
"5059",-88.7871332346033,33.2714010825532,-2.1
"5060",-88.787131049598,33.271440981974,-2.2
"5061",-88.7871288500424,33.2714799195297,-2.2
"5062",-88.7871251183687,33.2715185023048,-2.1
"5063",-88.7871213849095,33.2715541703333,-2.1
"5064",-88.7871172048494,33.2715940835747,-2.2
"5065",-88.7871128313624,33.2716327542182,-2.2
"5066",-88.7871085622243,33.2716704915157,-2.2
"5067",-88.7871042978082,33.2717104479556,-2.2
"5068",-88.787099774928,33.2717493203679,-2.2
"5069",-88.7870948586187,33.2717890378166,-2.3
"5070",-88.7870891019411,33.2718246197957,-2.3
"5071",-88.7870824531564,33.2718635510932,-2.3
"5072",-88.7870740921537,33.2718998829978,-2.4
"5073",-88.7870668612445,33.2719379899375,-2.3
"5074",-88.7870601428533,33.2719778497099,-2.4
"5075",-88.7870529597988,33.2720165726301,-2.2
"5076",-88.7870453739567,33.272052197355,-2.1
"5077",-88.7870381792488,33.2720909852854,-2.2
"5078",-88.7870309445473,33.2721308126756,-2.2
"5079",-88.7870245925231,33.2721696017031,-2.1
"5080",-88.787019106598,33.2722070182144,-2.2
"5081",-88.7870144744931,33.2722483890309,-2.3
"5082",-88.7870087238532,33.2722839298599,-2.2
"5083",-88.7870021352868,33.2723238472493,-2.2
"5084",-88.7869964005835,33.2723626515644,-2.2
"5085",-88.7869919327456,33.2723971085197,-2.2
"5086",-88.7869881945845,33.2724361062673,-2.1
"5087",-88.7869843549143,33.2724757771041,-2.3
"5088",-88.7869803067128,33.272514692562,-2.3
"5089",-88.7869762585114,33.2725545414791,-2.2
"5090",-88.7869725104478,33.272593362518,-2.2
"5091",-88.7869687874909,33.2726332252564,-2.2
"5092",-88.7869646390343,33.272671943217,-2.3
"5093",-88.7869602359548,33.2727107791904,-2.1
"5094",-88.7869560229194,33.2727496404055,-2.1
"5095",-88.7869519474261,33.2727894459827,-2.1
"5096",-88.7869475752585,33.2728283795366,-2.2
"5097",-88.7869426792176,33.2728671444785,-2.1
"5098",-88.7869379059228,33.2729060768282,-2.3
"5099",-88.7869332478413,33.2729454445078,-2.1
"5100",-88.7869284585317,33.2729846483917,-2.2
"5101",-88.7869235339992,33.2730235212774,-2.2
"5102",-88.786919596844,33.273063334306,-2.1
"5103",-88.7869159999107,33.2731022239527,-2.1
"5104",-88.7869122059488,33.2731415979417,-2.3
"5105",-88.7869078382439,33.2731840662864,-2.1
"5106",-88.7869033292311,33.2732228756202,-2.2
"5107",-88.7868983686873,33.2732623171441,-2.2
"5108",-88.7868946051998,33.2733015245816,-2
"5109",-88.7868926120965,33.2733407036255,-2.1
"5110",-88.7868906390292,33.2733802553951,-2.1
"5111",-88.786888647834,33.2734190234807,-2
"5112",-88.7868866480521,33.2734621859566,-2
"5113",-88.7868834609316,33.2735019129982,-2
"5114",-88.786880135638,33.2735408686001,-2.2
"5115",-88.7868765246042,33.2735797307208,-2.1
"5116",-88.7868716255345,33.2736227711918,-2.1
"5117",-88.7868665166506,33.2736621693237,-2.2
"5118",-88.7868609805847,33.2737014981784,-2.3
"5119",-88.7868560736276,33.2737446081947,-2.3
"5120",-88.7868514979033,33.2737833236157,-2.2
"5121",-88.7868473154202,33.273822403724,-2.1
"5122",-88.7868432644308,33.2738653226613,-2.1
"5123",-88.7868392170506,33.2739041806354,-2.1
"5124",-88.7868351460475,33.2739472336872,-2.2
"5125",-88.786831570243,33.2739867965106,-2.3
"5126",-88.7868288395037,33.2740259708213,-2.2
"5127",-88.786826087647,33.2740689907352,-2.2
"5128",-88.7868233903497,33.2741079445232,-2.1
"5129",-88.7868214037152,33.2741488297985,-2.1
"5130",-88.7868194534899,33.2741908502773,-2.2
"5131",-88.7868175163346,33.2742339934824,-2
"5132",-88.7868155810464,33.2742738992876,-2
"5133",-88.786813407529,33.2743168485732,-2.1
"5134",-88.7868110264072,33.2743558679292,-2
"5135",-88.7868086441329,33.27439892246,-2.2
"5136",-88.7868062295878,33.2744377369003,-2
"5137",-88.7868032434754,33.2744808954834,-2
"5138",-88.786800000076,33.2745239290649,-2
"5139",-88.78679678159,33.2745627013349,-2
"5140",-88.7867927911653,33.2746048794237,-2
"5141",-88.7867887207424,33.2746447695101,-2
"5142",-88.7867823383647,33.274683514106,-2
"5143",-88.7867749556327,33.2747266591361,-2
"5144",-88.7867680102861,33.2747657383556,-2
"5145",-88.7867624556921,33.2748085972343,-2
"5146",-88.786757512295,33.2748484012004,-2
"5147",-88.7867528321623,33.2748871219104,-2
"5148",-88.7867493997056,33.2749303438412,-1.9
"5149",-88.7867464571394,33.2749692179541,-1.9
"5150",-88.7867434406467,33.2750122616801,-1.9
"5151",-88.7867396931939,33.2750529053625,-2
"5152",-88.786735600138,33.275093118327,-1.9
"5153",-88.7867309384115,33.2751365604918,-2.1
"5154",-88.7867258747486,33.2751726612476,-1.9
"5155",-88.7867209417175,33.2752181200286,-1.9
"5156",-88.7867160151323,33.2752613729804,-1.9
"5157",-88.7867105169232,33.2753001318474,-1.9
"5158",-88.7867048776659,33.2753431641057,-1.9
"5159",-88.7866990245569,33.275383075052,-1.9
"5160",-88.7866932243039,33.2754218514478,-1.8
"5161",-88.7866872015532,33.2754639149236,-1.9
"5162",-88.7866805419468,33.275503812327,-1.9
"5163",-88.7866735114938,33.275546904626,-1.9
"5164",-88.78666723549,33.2755855012243,-1.9
"5165",-88.7866614078296,33.2756278376249,-1.8
"5166",-88.7866557311614,33.2756674729385,-1.9
"5167",-88.7866497768255,33.275709637525,-1.9
"5168",-88.7866434637634,33.2757485771937,-1.9
"5169",-88.7866383590554,33.2757916399447,-1.9
"5170",-88.7866332310001,33.2758304509814,-1.9
"5171",-88.7866280671451,33.2758735593439,-1.8
"5172",-88.7866229242391,33.2759155823064,-1.9
"5173",-88.786617789068,33.2759543850102,-1.8
"5174",-88.7866126961059,33.275996640075,-1.9
"5175",-88.7866076103123,33.2760363103056,-1.8
"5176",-88.7866033507862,33.2760794712924,-1.8
"5177",-88.78659909126,33.2761221424234,-1.8
"5178",-88.7865942492903,33.2761645836202,-1.8
"5179",-88.7865892285822,33.2762023110295,-1.8
"5180",-88.7865820264685,33.2762436958367,-1.8
"5181",-88.786575236803,33.2762853112719,-1.8
"5182",-88.7865688299803,33.2763255537849,-1.8
"5183",-88.7865625971225,33.2763673597543,-1.7
"5184",-88.7865540669449,33.2764286751394,-1.8
"5185",-88.7865474146794,33.2764748868804,-1.8
"5186",-88.7865421824999,33.2765132344701,-1.8
"5187",-88.7865377515513,33.2765471441963,-1.8
"5188",-88.7865399866091,33.2765817723965,-1.8
"5189",-88.7865467079245,33.2766144363706,-1.8
"5190",-88.7865569545019,33.2766406190326,-1.8
"5191",-88.786573019762,33.2766635799876,-1.8
"5192",-88.7865938512291,33.2766827173604,-1.8
"5193",-88.7866214435608,33.2767003112893,-1.8
"5194",-88.7866512153359,33.2767121031161,-1.8
"5195",-88.7866875668681,33.2767201047863,-1.7
"5196",-88.7867255634321,33.2767212117988,-1.7
"5197",-88.7867606713285,33.2767182979395,-1.7
"5198",-88.7867966025257,33.2767154021615,-1.7
"5199",-88.7868267746356,33.2767061852494,-1.7
"5200",-88.7868504993214,33.2766927658522,-1.7
"5201",-88.7868901613425,33.2766754439008,-1.7
"5202",-88.7869183438502,33.276657521293,-1.7
"5203",-88.7869525462432,33.2766372294646,-1.7
"5204",-88.786980325642,33.2766167930558,-1.7
"5205",-88.7870072235194,33.2765953633772,-1.8
"5206",-88.7870307242752,33.2765665533481,-1.7
"5207",-88.7870493560406,33.276537793084,-1.8
"5208",-88.7870612184588,33.2765068844004,-1.7
"5209",-88.7870679913389,33.2764759924655,-1.7
"5210",-88.7870725718536,33.2764416657765,-1.8
"5211",-88.7870722048289,33.2764090596492,-1.9
"5212",-88.7870660287989,33.2763751932924,-1.9
"5213",-88.7870638146233,33.2763415548119,-2
"5214",-88.7870615812126,33.2763079476878,-1.9
"5215",-88.7870593702428,33.2762722934623,-1.8
"5216",-88.7870571667534,33.2762379018203,-1.8
"5217",-88.7870530246671,33.2761995879387,-1.8
"5218",-88.7870488037849,33.2761632274058,-1.8
"5219",-88.7870444097324,33.276129852597,-1.8
"5220",-88.7870399966774,33.2760938968343,-1.8
"5221",-88.7870353555181,33.2760571226016,-1.9
"5222",-88.7870306414138,33.2760222917712,-1.8
"5223",-88.7870261935637,33.2759867419031,-1.9
"5224",-88.7870217662354,33.2759511846053,-1.9
"5225",-88.7870228136313,33.2759155823064,-1.9
"5226",-88.7870246976812,33.2758807816171,-1.9
"5227",-88.7870265826444,33.275845494647,-1.9
"5228",-88.787028465781,33.2758099451688,-1.9
"5229",-88.7870307186266,33.2757715383683,-1.8
"5230",-88.7870358920723,33.2757365734562,-1.8
"5231",-88.787042048132,33.2757021463549,-1.9
"5232",-88.7870503863479,33.2756658363505,-1.8
"5233",-88.787060207685,33.2756310606123,-1.9
"5234",-88.7870695830443,33.2755954811575,-1.8
"5235",-88.7870804016461,33.2755602929792,-1.8
"5236",-88.7870938669281,33.275528649497,-1.9
"5237",-88.7871085160294,33.2754921462552,-1.8
"5238",-88.7871257216692,33.2754638489447,-1.8
"5239",-88.7871464366538,33.2754337327398,-1.9
"5240",-88.7871668152692,33.2754014496364,-1.8
"5241",-88.7871834796415,33.2753659341093,-1.8
"5242",-88.7871941358634,33.2753318348598,-1.8
"5243",-88.7872018026991,33.2752990934691,-1.8
"5244",-88.787209031235,33.2752591208611,-1.9
"5245",-88.7872048635478,33.2752241569217,-1.9
"5246",-88.7871991533795,33.2751890903717,-1.8
"5247",-88.7871930332305,33.2751502163576,-1.8
"5248",-88.7871849829827,33.2751104388542,-1.8
"5249",-88.7871752544042,33.2750726952195,-1.9
"5250",-88.7871639590436,33.2750337852381,-1.9
"5251",-88.7871528180201,33.2749950257708,-1.9
"5252",-88.7871419307929,33.2749560943612,-1.9
"5253",-88.7871302534431,33.2749163333214,-1.5
"5254",-88.7871188755557,33.2748775634832,-1.9
"5255",-88.7871084368147,33.2748343909923,-2
"5256",-88.7870995078016,33.2747955872457,-1.9
"5257",-88.7870928834594,33.2747565947601,-1.9
"5258",-88.7870870501086,33.2747169000586,-2
"5259",-88.7870852700064,33.2746705649845,-1.9
"5260",-88.7870877885483,33.2746275263207,-2
"5261",-88.7870903070901,33.2745854464987,-2.1
"5262",-88.7870928268486,33.2745380187069,-1.9
"5263",-88.7870973002772,33.2744958207832,-2
"5264",-88.7871018923808,33.2744494301317,-2
"5265",-88.7871121165304,33.2744020924055,-2
"5266",-88.7871227872766,33.2743572691772,-1.9
"5267",-88.7871350785033,33.2743126480612,-2
"5268",-88.7871496889182,33.2742663483723,-2
"5269",-88.7871640505887,33.2742216170237,-2
"5270",-88.7871789313298,33.2741768593976,-2
"5271",-88.7871909490646,33.2741300368015,-2
"5272",-88.7871996840306,33.2740846257532,-2.2
"5273",-88.7872070885004,33.2740367311002,-2.1
"5274",-88.7872139123473,33.2739904156135,-2.1
"5275",-88.7872203546158,33.2739433554857,-2.2
"5276",-88.787226221961,33.2738966374539,-2.1
"5277",-88.7872311674687,33.273849992737,-2.2
"5278",-88.7872357559014,33.273802815041,-2.2
"5279",-88.7872410460338,33.273755628389,-2.3
"5280",-88.7872465421541,33.2737083442861,-2.3
"5281",-88.787252368682,33.2736636669687,-2.3
"5282",-88.7872602404144,33.2736217183027,-2.1
"5283",-88.7872719924413,33.273574570292,-2.3
"5284",-88.7872873873605,33.2735330303781,-2.2
"5285",-88.7873067525684,33.2734858955001,-2.1
"5286",-88.7873256093589,33.2734427225252,-2.2
"5287",-88.7873460815131,33.2733996151353,-2.2
"5288",-88.7873677086902,33.2733554813695,-2.3
"5289",-88.7873869871496,33.2733102456553,-2.1
"5290",-88.7874074328772,33.2732670694252,-2.2
"5291",-88.7874263568733,33.2732196775685,-2.2
"5292",-88.7874449050566,33.2731765205426,-2.2
"5293",-88.7874637746952,33.2731301408803,-2.2
"5294",-88.7874789473008,33.2730870005313,-2.3
"5295",-88.7874891482794,33.2730406970409,-2.1
"5296",-88.7874973867195,33.2729943864171,-2.1
"5297",-88.7875022497311,33.2729480709307,-2.2
"5298",-88.7875078557573,33.272904873326,-2.1
"5299",-88.7875163929592,33.2728617053945,-2.2
"5300",-88.7875249721664,33.2728229231839,-2.3
"5301",-88.7875343042233,33.2727832959473,-2.2
"5302",-88.7875453867019,33.2727442282636,-2.2
"5303",-88.7875614576359,33.2727053552543,-2.2
"5304",-88.787578711774,33.2726699468337,-2.2
"5305",-88.787600840541,33.2726342700583,-2.2
"5306",-88.7876320028593,33.2726105878788,-2.2
"5307",-88.7876640810284,33.2725960983485,-2.2
"5308",-88.7877025819966,33.2726016800958,-2.2
"5309",-88.7877308136515,33.2726105878788,-2.2
"5310",-88.7877618438333,33.2726283955671,-2.2
"5311",-88.787796195701,33.2726529081919,-2.2
"5312",-88.7878347252292,33.2726784999939,-2.2
"5313",-88.7878672836515,33.2727066320404,-2.2
"5314",-88.7878988816177,33.2727388662738,-2.2
"5315",-88.787925249275,33.2727788493592,-2.3
"5316",-88.7879483486352,33.2728175798557,-2.2
"5317",-88.7879703279904,33.2728531143606,-2.1
"5318",-88.7879878877797,33.2728919944581,-2.2
"5319",-88.7880037734183,33.2729294404013,-2.2
"5320",-88.7880168580622,33.2729690294785,-2.2
"5321",-88.7880289200177,33.2730085055633,-2.2
"5322",-88.7880406245489,33.2730514127916,-2.2
"5323",-88.7880522715902,33.2730945647991,-2.2
"5324",-88.7880626445128,33.2731334676564,-2.1
"5325",-88.7880730723713,33.2731765205426,-2.3
"5326",-88.788081322801,33.2732153083065,-2.2
"5327",-88.7880879723222,33.2732542086963,-2
"5328",-88.7880881894157,33.2732939438508,-2
"5329",-88.7880853609407,33.2733328743488,-2.1
"5330",-88.7880825092367,33.2733727096684,-2
"5331",-88.7880792974726,33.2734114810462,-2
"5332",-88.7880756468491,33.273450926289,-2.1
"5333",-88.7880718104505,33.2734874100526,-2.1
"5334",-88.7880611678365,33.2735283915968,-2.1
"5335",-88.7880550237445,33.2735678582138,-2.1
"5336",-88.7880480876378,33.2736056005225,-2
"5337",-88.7880406006555,33.2736410104131,-2.1
"5338",-88.788032086075,33.2736799387626,-2.1
"5339",-88.7880222047118,33.2737198124164,-2.1
"5340",-88.7880111703884,33.2737553631475,-2.1
"5341",-88.7880005678278,33.273794264523,-2
"5342",-88.7879903441831,33.2738329977939,-2
"5343",-88.7879789043188,33.2738725452688,-2
"5344",-88.7879685794711,33.2739073574264,-2
"5345",-88.787958874474,33.2739413801205,-2
"5346",-88.7879494831228,33.2739725658434,-1.9
"5347",-88.7879408261323,33.2740065484185,-2
"5348",-88.7879319651599,33.2740376447014,-2
"5349",-88.7879235317289,33.2740690615304,-2.1
"5350",-88.7879150008229,33.2741018757641,-2
"5351",-88.7879067773635,33.274135599342,-2
"5352",-88.7879009967658,33.2741683027543,-2
"5353",-88.7878951520988,33.2742006606066,-1.9
"5354",-88.787885307407,33.2742294827545,-2
"5355",-88.7878709823628,33.2742576541034,-2
"5356",-88.7878528930521,33.274287154158,-2
"5357",-88.7878516583499,33.2743179195765,-1.9
"5358",-88.7878591191022,33.2743467766992,-2
"5359",-88.7878724164599,33.2743697684525,-2.1
"5360",-88.7878919359141,33.27438912062,-2
"5361",-88.7879203972293,33.2744015770021,-2.1
"5362",-88.7879481555389,33.2744015968631,-1.6
"5363",-88.7879831272301,33.2743939530482,-2
"5364",-88.7880137157866,33.2743845038094,-2
"5365",-88.7880473590297,33.2743704835801,-2
"5366",-88.7880787454849,33.274351484444,-2
"5367",-88.7881074721063,33.2743268411001,-1.9
"5368",-88.7881308655761,33.2743008291165,-1.9
"5369",-88.7881517630383,33.2742692150372,-1.9
"5370",-88.7881724119546,33.2742384607651,-2
"5371",-88.7881894241288,33.2742092359483,-2
"5372",-88.7882050939945,33.2741763325204,-2
"5373",-88.7882203980155,33.2741423704035,-2
"5374",-88.7882416005014,33.2741188612427,-1.9
"5375",-88.7882689132714,33.2740990989352,-2
"5376",-88.7883030084772,33.2740833339484,-1.9
"5377",-88.7883399952613,33.2740733438252,-2
"5378",-88.7883865579994,33.2740657686296,-2
"5379",-88.7884290405615,33.2740596836029,-2
"5380",-88.7884751123118,33.2740532131704,-1.9
"5381",-88.7885173642261,33.2740471612865,-1.9
"5382",-88.7885514134287,33.274035927114,-2.1
"5383",-88.7885764692849,33.2740216397607,-2
"5384",-88.7885910450089,33.274002967016,-2.1
"5385",-88.7885895623205,33.2739885502573,-2.1
"5386",-88.788585329235,33.2739735033534,-2.1
"5387",-88.788577368799,33.2739604333958,-2
"5388",-88.7885642138742,33.2739461830233,-2
"5389",-88.7885450460244,33.2739350132569,-2.1
"5390",-88.7885194585949,33.2739248542184,-2.1
"5391",-88.7884911154612,33.2739138339514,-2.1
"5392",-88.7884600509829,33.2739042522548,-2
"5393",-88.7884314719959,33.273893363268,-1.9
"5394",-88.7884018033694,33.2738804640161,-2
"5395",-88.7883781494925,33.2738636629503,-2
"5396",-88.7883557117399,33.2738426818345,-2.1
"5397",-88.7883398461726,33.2738171965456,-2.1
"5398",-88.7883343665713,33.2737904731525,-2.1
"5399",-88.7883381111994,33.2737643381505,-2.1
"5400",-88.7883423504425,33.2737413854924,-2.1
"5401",-88.7883566102472,33.2737220052647,-2.2
"5402",-88.7883758282452,33.2737043459246,-2.1
"5403",-88.7883988550631,33.273691373378,-2.1
"5404",-88.7884282794016,33.2736770174346,-2.1
"5405",-88.7884591989991,33.2736667405328,-2
"5406",-88.7884926728382,33.2736598070394,-2.1
"5407",-88.7885270725889,33.2736613241685,-2.1
"5408",-88.7885613288589,33.2736628340351,-2
"5409",-88.7885955952245,33.2736643359129,-2.1
"5410",-88.7886303437636,33.2736658610307,-2.1
"5411",-88.7886666236574,33.2736684552551,-1.9
"5412",-88.7887009559744,33.2736745382239,-2
"5413",-88.7887376771898,33.2736788432226,-1.9
"5414",-88.7887719454819,33.273683383942,-2.1
"5415",-88.7888087495659,33.2736886348942,-2
"5416",-88.7888422707437,33.2736877812252,-2
"5417",-88.7888823729766,33.2736854853308,-2
"5418",-88.7889165431573,33.2736831927431,-2.1
"5419",-88.7889541513381,33.2736795387006,-2
"5420",-88.7889876051042,33.273674666077,-2.1
"5421",-88.789021890865,33.2736686230746,-2
"5422",-88.7890576629341,33.2736617701665,-2
"5423",-88.7890961991431,33.2736611433948,-2.1
"5424",-88.7891296452511,33.2736636731396,-2
"5425",-88.7891614673128,33.2736661811181,-2.1
"5426",-88.7891925299329,33.273672395336,-2.1
"5427",-88.789222689099,33.2736825890432,-2.1
"5428",-88.7892513302002,33.273696800496,-2.1
"5429",-88.7892790860389,33.2737156005184,-2
"5430",-88.7893003279521,33.2737363428113,-2
"5431",-88.7893172603595,33.2737597706103,-2
"5432",-88.7893339488828,33.2737844665965,-2.1
"5433",-88.7893560562292,33.2738034214869,-2.1
"5434",-88.7893810438663,33.2738086876754,-2.1
"5435",-88.789406962773,33.2738043462039,-2.1
"5436",-88.789429395559,33.2737986698759,-2.1
"5437",-88.7894438945107,33.2737877236607,-1.7
"5438",-88.7894425854477,33.2737708023109,-1.9
"5439",-88.7894376838211,33.273752163501,-1.9
"5440",-88.7894300466676,33.2737332821041,-2
"5441",-88.7894201654258,33.2737133870829,-1.9
"5442",-88.7894069382706,33.273693829819,-1.9
"5443",-88.789391187539,33.2736713509812,-2
"5444",-88.7893742627659,33.2736463424102,-1.9
"5445",-88.7893631180992,33.2736223909344,-1.7
"5446",-88.789357431332,33.2735953035722,-1.9
"5447",-88.789364055109,33.2735675796814,-2
"5448",-88.7893616204826,33.2735394025739,-2
"5449",-88.7893560447729,33.273511727328,-1.9
"5450",-88.7893498761116,33.2734844541833,-2
"5451",-88.7893400229101,33.2734557126261,-1.8
"5452",-88.7893222588689,33.2734346841962,-1.7
"5453",-88.7892982646827,33.2734263770667,-2
"5454",-88.7892704342047,33.2734283085526,-1.9
"5455",-88.7892425740886,33.2734302438129,-1.9
"5456",-88.7892116439128,33.2734322205901,-2
"5457",-88.7891841097208,33.2734281042641,-2
"5458",-88.7891585337933,33.2734209872916,-2
"5459",-88.7891381336086,33.2734119580679,-2
"5460",-88.7891231475409,33.2733982617293,-2
"5461",-88.7891259559407,33.2733781417048,-2.1
"5462",-88.7891287793005,33.2733582854397,-2.1
"5463",-88.7891315931403,33.273334496519,-2
"5464",-88.7891432544323,33.2733160871058,-1.7
"5465",-88.7891632440642,33.273297252365,-1.6
"5466",-88.7891843989458,33.2732821608964,-2
"5467",-88.7892096595068,33.2732664778136,-1.9
"5468",-88.7892324663461,33.2732558831606,-1.9
"5469",-88.7892554766748,33.2732477158153,-1.9
"5470",-88.7892776897229,33.2732472618651,-2
"5471",-88.7892954214359,33.2732523336849,-2
"5472",-88.7893138851108,33.2732566527092,-2
"5473",-88.7893366044902,33.2732622928711,-1.9
"5474",-88.7893511537477,33.2732721403128,-2
"5475",-88.7893620644352,33.2732859923713,-1.9
"5476",-88.7893708102038,33.2733010728688,-2
"5477",-88.7893766006777,33.2733161166969,-2
"5478",-88.7893803337891,33.2733333200623,-2
"5479",-88.7893827062084,33.2733517946326,-1.9
"5480",-88.7893742240122,33.2733689368047,-1.9
"5481",-88.789365904076,33.2733844524262,-0.8
"5482",-88.7893525461951,33.2733982455875,-2
"5483",-88.7893348514764,33.2734101452059,-2
"5484",-88.7893136659104,33.2734215188382,-1.9
"5485",-88.7892880413528,33.2734307273992,-1.9
"5486",-88.7892578895302,33.2734396927407,-1.8
"5487",-88.7892293567875,33.2734456346406,-1.9
"5488",-88.7891991558426,33.2734497245152,-2
"5489",-88.7891680615374,33.2734526240216,-2
"5490",-88.7891395053807,33.2734555543439,-2.1
"5491",-88.7891059906831,33.2734576650151,-2.1
"5492",-88.7890746018582,33.2734597368771,-2.1
"5493",-88.7890433111109,33.273461793805,-2.1
"5494",-88.7890097008534,33.273462935693,-2.1
"5495",-88.7889772175156,33.2734618292281,-2
"5496",-88.7889442656826,33.2734607307233,-2.1
"5497",-88.7889100115232,33.273459623197,-2.1
"5498",-88.7888789386936,33.2734585347751,-1.9
"5499",-88.7888454656678,33.2734574362703,-2
"5500",-88.7888140142674,33.2734563356429,-2
"5501",-88.7887801286083,33.273453287985,-1.9
"5502",-88.7887491709671,33.2734475938133,-2
"5503",-88.788718921573,33.2734406211852,-1.9
"5504",-88.7886951893784,33.27342861333,-2.1
"5505",-88.7886725268954,33.2734143589865,-2
"5506",-88.7886506329806,33.2733964096247,-2
"5507",-88.7886296482949,33.2733755561864,-2
"5508",-88.7886040578696,33.2733533813566,-1.9
"5509",-88.7885761499952,33.2733282360103,-2.1
"5510",-88.7885508664889,33.2733053865705,-2
"5511",-88.7885251300427,33.2732791426023,-1.9
"5512",-88.7885045098105,33.273250898612,-2
"5513",-88.7884834315512,33.2732224527658,-1.9
"5514",-88.7884603925057,33.2731937243491,-2
"5515",-88.7884375395563,33.2731668807635,-2.1
"5516",-88.7884176581112,33.2731359929822,-2.2
"5517",-88.7883967849221,33.2731051045621,-2
"5518",-88.7883757592993,33.2730755729442,-2
"5519",-88.7883525467011,33.2730439648879,-2.1
"5520",-88.7883295590693,33.2730144677822,-2.1
"5521",-88.7883057128058,33.2729856076338,-2
"5522",-88.7882806207483,33.2729618238698,-2.1
"5523",-88.788256918599,33.2729357073048,-2
"5524",-88.7882273161257,33.2729096911046,-2.1
