"","Date","X","Discharge_cfs","Discharge_cms","year","month","day","DeltaCMS","meanCMS","DeltaVol","Date2","fishD","yr_month","volume"
"1",1945-01-01,NA,NA,NA,1945,1,1,NA,NA,-74829.947103447,1945-01-01,0,"1945-1",101294378
"2",1945-01-02,1,1900,53.8020093,1945,1,2,-3.96435858,53.8020093,-59107.5834987156,1945-01-02,0,"1945-1",101235270.416501
"3",1945-01-03,2,1500,42.4752705,1945,1,3,-11.3267388,42.4752705,-50418.6917994863,1945-01-03,0,"1945-1",101184851.724702
"4",1945-01-04,3,1200,33.9802164,1945,1,4,-8.4950541,33.9802164,-44052.0821236715,1945-01-04,0,"1945-1",101140799.642578
"5",1945-01-05,4,900,25.4851623,1945,1,5,-8.4950541,25.4851623,-39059.5516923735,1945-01-05,0,"1945-1",101101740.090886
"6",1945-01-06,5,700,19.8217929,1945,1,6,-5.6633694,19.8217929,-35023.273323158,1945-01-06,0,"1945-1",101066716.817563
"7",1945-01-07,17462,2500,70.7921175,1945,1,7,50.9703246,70.7921175,56472.5661106674,1945-01-07,0,"1945-1",101123189.383673
"8",1945-01-08,6,2400,67.9604328,1945,1,8,-2.83168470000001,67.9604328,-63081.2055763791,1945-01-08,0,"1945-1",101060108.178097
"9",1945-01-09,7,2300,65.1287481,1945,1,9,-2.8316847,65.1287481,-63449.8721529622,1945-01-09,0,"1945-1",100996658.305944
"10",1945-01-10,8,2000,56.633694,1945,1,10,-8.4950541,56.633694,-60829.4820240002,1945-01-10,0,"1945-1",100935828.82392
"11",1945-01-11,9,1500,42.4752705,1945,1,11,-14.1584235,42.4752705,-50418.6917994863,1945-01-11,0,"1945-1",100885410.13212
"12",1945-01-12,10,1000,28.316847,1945,1,12,-14.1584235,28.316847,-40661.172763427,1945-01-12,0,"1945-1",100844748.959357
"13",1945-01-13,11,560,15.85743432,1945,1,13,-12.45941268,15.85743432,-30649.3555022496,1945-01-13,0,"1945-1",100814099.603855
"14",1945-01-14,17463,640,18.12278208,1945,1,14,2.26534776,18.12278208,58216.7228051803,1945-01-14,0,"1945-1",100872316.32666
"15",1945-01-15,17464,750,21.23763525,1945,1,15,3.11485317,21.23763525,61489.9143707667,1945-01-15,0,"1945-1",100933806.241031
"16",1945-01-16,12,640,18.12278208,1945,1,16,-3.11485317,18.12278208,-33349.3319685343,1945-01-16,0,"1945-1",100900456.909062
"17",1945-01-17,13,500,14.1584235,1945,1,17,-3.96435858,14.1584235,-28230.5739776082,1945-01-17,0,"1945-1",100872226.335085
"18",1945-01-18,14,360,10.19406492,1945,1,18,-3.96435858,10.19406492,-21189.6431327375,1945-01-18,0,"1945-1",100851036.691952
"19",1945-01-19,17465,540,15.29109738,1945,1,19,5.09703246,15.29109738,52972.662186562,1945-01-19,0,"1945-1",100904009.354138
"20",1945-01-20,17466,650,18.40595055,1945,1,20,3.11485317,18.40595055,58619.3757961532,1945-01-20,0,"1945-1",100962628.729935
"21",1945-01-21,17467,900,25.4851623,1945,1,21,7.07921175,25.4851623,62360.4089702435,1945-01-21,0,"1945-1",101024989.138905
"22",1945-01-22,17468,1100,31.1485317,1945,1,22,5.6633694,31.1485317,59560.6249575577,1945-01-22,0,"1945-1",101084549.763862
"23",1945-01-23,15,900,25.4851623,1945,1,23,-5.6633694,25.4851623,-39059.5516923735,1945-01-23,0,"1945-1",101045490.21217
"24",1945-01-24,16,700,19.8217929,1945,1,24,-5.6633694,19.8217929,-35023.273323158,1945-01-24,0,"1945-1",101010466.938847
"25",1945-01-25,17,600,16.9901082,1945,1,25,-2.8316847,16.9901082,-32070.8072189566,1945-01-25,0,"1945-1",100978396.131628
"26",1945-01-26,18,500,14.1584235,1945,1,26,-2.8316847,14.1584235,-28230.5739776082,1945-01-26,0,"1945-1",100950165.55765
"27",1945-01-27,19,450,12.74258115,1945,1,27,-1.41584235,12.74258115,-25942.0914227811,1945-01-27,0,"1945-1",100924223.466227
"28",1945-01-28,20,360,10.19406492,1945,1,28,-2.54851623,10.19406492,-21189.6431327375,1945-01-28,0,"1945-1",100903033.823095
"29",1945-01-29,21,310,8.77822257,1945,1,29,-1.41584235,8.77822257,-18221.2729522324,1945-01-29,0,"1945-1",100884812.550143
"30",1945-01-30,22,260,7.36238022,1945,1,30,-1.41584235,7.36238022,-15058.3889467654,1945-01-30,0,"1945-1",100869754.161196
"31",1945-01-31,23,220,6.22970634,1945,1,31,-1.13267388,6.22970634,-12417.5757649135,1945-01-31,0,"1945-1",100857336.585431
"32",1945-02-01,24,200,5.6633694,1945,2,1,-0.56633694,5.6633694,-11068.9731146651,1945-02-01,0,"1945-2",101294378
"33",1945-02-02,25,180,5.09703246,1945,2,2,-0.56633694,5.09703246,-9705.86944998051,1945-02-02,0,"1945-2",101284672.13055
"34",1945-02-03,26,170,4.81386399,1945,2,3,-0.28316847,4.81386399,-9019.8760564705,1945-02-03,0,"1945-2",101275652.254494
"35",1945-02-04,27,165,4.672279755,1945,2,4,-0.141584235,4.672279755,-8675.94008605577,1945-02-04,0,"1945-2",101266976.314407
"36",1945-02-05,17469,500,14.1584235,1945,2,5,9.486143745,14.1584235,50242.6806609055,1945-02-05,0,"1945-2",101317218.995068
"37",1945-02-06,17470,2700,76.4554869,1945,2,6,62.2970634,76.4554869,74452.2462059677,1945-02-06,0,"1945-2",101391671.241274
"38",1945-02-07,28,2500,70.7921175,1945,2,7,-5.66336939999999,70.7921175,-61916.7640564038,1945-02-07,0,"1945-2",101329754.477218
"39",1945-02-08,29,2200,62.2970634,1945,2,8,-8.4950541,62.2970634,-63124.008936826,1945-02-08,0,"1945-2",101266630.468281
"40",1945-02-09,30,2000,56.633694,1945,2,9,-5.6633694,56.633694,-60829.4820240002,1945-02-09,0,"1945-2",101205800.986257
"41",1945-02-10,31,1250,35.39605875,1945,2,10,-21.23763525,35.39605875,-45006.8848503526,1945-02-10,0,"1945-2",101160794.101407
"42",1945-02-11,32,825,23.361398775,1945,2,11,-12.034659975,23.361398775,-37749.9112860445,1945-02-11,0,"1945-2",101123044.190121
"43",1945-02-12,17471,1200,33.9802164,1945,2,12,10.618817625,33.9802164,57535.205512241,1945-02-12,0,"1945-2",101180579.395633
"44",1945-02-13,17472,4550,128.84165385,1945,2,13,94.86143745,128.84165385,171381.151779028,1945-02-13,0,"1945-2",101351960.547412
"45",1945-02-14,17473,4990,141.30106653,1945,2,14,12.45941268,141.30106653,138635.618044595,1945-02-14,0,"1945-2",101490596.165457
"46",1945-02-15,17474,5300,150.0792891,1945,2,15,8.77822257,150.0792891,143301.645713389,1945-02-15,0,"1945-2",101633897.81117
"47",1945-02-16,33,4640,131.39017008,1945,2,16,-18.68911902,131.39017008,-96377.3968580343,1945-02-16,0,"1945-2",101537520.414312
"48",1945-02-17,34,4370,123.74462139,1945,2,17,-7.64554869,123.74462139,-74207.0276443229,1945-02-17,0,"1945-2",101463313.386668
"49",1945-02-18,17475,5370,152.06146839,1945,2,18,28.316847,152.06146839,149664.031416607,1945-02-18,0,"1945-2",101612977.418084
"50",1945-02-19,17476,6910,195.66941277,1945,2,19,43.60794438,195.66941277,394059.702028058,1945-02-19,0,"1945-2",102007037.120112
"51",1945-02-20,17477,8350,236.44567245,1945,2,20,40.77625968,236.44567245,193149.917157683,1945-02-20,0,"1945-2",102200187.03727
"52",1945-02-21,17478,15400,436.0794438,1945,2,21,199.63377135,436.0794438,-862942.122846269,1945-02-21,0,"1945-2",101337244.914424
"53",1945-02-22,17479,15500,438.9111285,1945,2,22,2.83168469999998,438.9111285,-877922.1517825,1945-02-22,0,"1945-2",100459322.762641
"54",1945-02-23,35,14800,419.0893356,1945,2,23,-19.8217929,419.0893356,-361588.674020098,1945-02-23,0,"1945-2",100097734.088621
"55",1945-02-24,36,13600,385.1091192,1945,2,24,-33.9802164,385.1091192,-337170.492027576,1945-02-24,0,"1945-2",99760563.5965935
"56",1945-02-25,37,10400,294.4952088,1945,2,25,-90.6139104,294.4952088,-272055.340047312,1945-02-25,0,"1945-2",99488508.2565462
"57",1945-02-26,38,7410,209.82783627,1945,2,26,-84.66737253,209.82783627,-211213.36991579,1945-02-26,0,"1945-2",99277294.8866304
"58",1945-02-27,39,5900,167.0693973,1945,2,27,-42.75843897,167.0693973,-175309.934184595,1945-02-27,0,"1945-2",99101984.9524458
"59",1945-02-28,40,4990,141.30106653,1945,2,28,-25.76833077,141.30106653,-123715.977937134,1945-02-28,0,"1945-2",98978268.9745087
"60",1945-03-01,41,4280,121.19610516,1945,3,1,-20.10496137,121.19610516,-66962.9809916348,1945-03-01,0,"1945-3",101294378
"61",1945-03-02,42,3040,86.08321488,1945,3,2,-35.11289028,86.08321488,-42948.8159409331,1945-03-02,0,"1945-3",101251429.184059
"62",1945-03-03,43,1780,50.40398766,1945,3,3,-35.67922722,50.40398766,-56713.5726601706,1945-03-03,0,"1945-3",101194715.611399
"63",1945-03-04,17480,3400,96.2772798,1945,3,4,45.87329214,96.2772798,160696.063743653,1945-03-04,0,"1945-3",101355411.675143
"64",1945-03-05,17481,3820,108.17035554,1945,3,5,11.89307574,108.17035554,193062.14138146,1945-03-05,0,"1945-3",101548473.816524
"65",1945-03-06,17482,3880,109.86936636,1945,3,6,1.69901082,109.86936636,194900.137093914,1945-03-06,0,"1945-3",101743373.953618
"66",1945-03-07,44,3570,101.09114379,1945,3,7,-8.77822257,101.09114379,-31960.5053123974,1945-03-07,0,"1945-3",101711413.448306
"67",1945-03-08,45,3310,93.72876357,1945,3,8,-7.36238022000001,93.72876357,-33867.7691536374,1945-03-08,0,"1945-3",101677545.679152
"68",1945-03-09,17483,3340,94.57826898,1945,3,9,0.849505410000006,94.57826898,153811.256498265,1945-03-09,0,"1945-3",101831356.93565
"69",1945-03-10,46,3230,91.46341581,1945,3,10,-3.11485317,91.46341581,-35985.4935857515,1945-03-10,0,"1945-3",101795371.442064
"70",1945-03-11,47,2480,70.22578056,1945,3,11,-21.23763525,70.22578056,-62218.174123103,1945-03-11,0,"1945-3",101733153.267941
"71",1945-03-12,48,1040,29.44952088,1945,3,12,-40.77625968,29.44952088,-41299.8708399075,1945-03-12,0,"1945-3",101691853.397101
"72",1945-03-13,49,970,27.46734159,1945,3,13,-1.98217929,27.46734159,-40185.7973968972,1945-03-13,0,"1945-3",101651667.599704
"73",1945-03-14,NA,NA,NA,1945,3,14,NA,NA,-39636.7867672827,1945-03-14,0,"1945-3",101612030.812937
"74",1945-03-15,50,685,19.397040195,1945,3,15,-8.070301395,19.397040195,-34630.4714436838,1945-03-15,0,"1945-3",101577400.341494
"75",1945-03-16,51,594,16.820207118,1945,3,16,-2.576833077,16.820207118,-31866.9446527596,1945-03-16,0,"1945-3",101545533.396841
"76",1945-03-17,52,555,15.715850085,1945,3,17,-1.104357033,15.715850085,-30461.1462934495,1945-03-17,0,"1945-3",101515072.250547
"77",1945-03-18,17484,1920,54.36834624,1945,3,18,38.652496155,54.36834624,44830.834961729,1945-03-18,0,"1945-3",101559903.085509
"78",1945-03-19,17485,2790,79.00400313,1945,3,19,24.63565689,79.00400313,84460.9404909348,1945-03-19,0,"1945-3",101644364.026
"79",1945-03-20,17486,3120,88.34856264,1945,3,20,9.34455951,88.34856264,126205.901957814,1945-03-20,0,"1945-3",101770569.927958
"80",1945-03-21,17487,3230,91.46341581,1945,3,21,3.11485317,91.46341581,140349.368886982,1945-03-21,0,"1945-3",101910919.296845
"81",1945-03-22,17488,3260,92.31292122,1945,3,22,0.849505409999992,92.31292122,144108.477225172,1945-03-22,0,"1945-3",102055027.77407
"82",1945-03-23,17489,3290,93.16242663,1945,3,23,0.849505410000006,93.16242663,147807.203426934,1945-03-23,0,"1945-3",102202834.977497
"83",1945-03-24,53,3200,90.6139104,1945,3,24,-2.54851623,90.6139104,-36926.3308905858,1945-03-24,0,"1945-3",102165908.646606
"84",1945-03-25,54,3100,87.7822257,1945,3,25,-2.8316847,87.7822257,-40525.0361402619,1945-03-25,0,"1945-3",102125383.610466
"85",1945-03-26,17490,3400,96.2772798,1945,3,26,8.4950541,96.2772798,160696.063743653,1945-03-26,0,"1945-3",102286079.67421
"86",1945-03-27,55,3310,93.72876357,1945,3,27,-2.54851623,93.72876357,-33867.7691536374,1945-03-27,0,"1945-3",102252211.905056
"87",1945-03-28,56,2840,80.41984548,1945,3,28,-13.30891809,80.41984548,-51526.4961055078,1945-03-28,0,"1945-3",102200685.40895
"88",1945-03-29,57,2330,65.97825351,1945,3,29,-14.44159197,65.97825351,-63416.8044625782,1945-03-29,0,"1945-3",102137268.604488
"89",1945-03-30,17491,2460,69.65944362,1945,3,30,3.68119011,69.65944362,53771.1018638811,1945-03-30,0,"1945-3",102191039.706352
"90",1945-03-31,17492,2730,77.30499231,1945,3,31,7.64554869,77.30499231,77680.9664328795,1945-03-31,0,"1945-3",102268720.672785
"91",1945-04-01,17493,2760,78.15449772,1945,4,1,0.849505409999992,78.15449772,81020.4265792363,1945-04-01,0,"1945-4",101294378
"92",1945-04-02,17494,3430,97.12678521,1945,4,2,18.97228749,97.12678521,163984.934160018,1945-04-02,0,"1945-4",101458362.93416
"93",1945-04-03,58,3180,90.04757346,1945,4,3,-7.07921175,90.04757346,-37592.5174071286,1945-04-03,0,"1945-4",101420770.416753
"94",1945-04-04,59,2610,73.90697067,1945,4,4,-16.14060279,73.90697067,-59603.0243382897,1945-04-04,0,"1945-4",101361167.392415
"95",1945-04-05,60,2200,62.2970634,1945,4,5,-11.60990727,62.2970634,-63124.008936826,1945-04-05,0,"1945-4",101298043.383478
"96",1945-04-06,17495,2250,63.71290575,1945,4,6,1.41584235,63.71290575,45043.6755059447,1945-04-06,0,"1945-4",101343087.058984
"97",1945-04-07,17496,2350,66.54459045,1945,4,7,2.8316847,66.54459045,48098.6599234574,1945-04-07,0,"1945-4",101391185.718907
"98",1945-04-08,61,2170,61.44755799,1945,4,8,-5.09703246,61.44755799,-62906.0254805944,1945-04-08,0,"1945-4",101328279.693427
"99",1945-04-09,62,1140,32.28120558,1945,4,9,-29.16635241,32.28120558,-42972.0279126252,1945-04-09,0,"1945-4",101285307.665514
"100",1945-04-10,63,530,15.00792891,1945,4,10,-17.27327667,15.00792891,-29483.9532406952,1945-04-10,0,"1945-4",101255823.712273
"101",1945-04-11,64,417,11.808125199,1945,4,11,-3.199803711,11.808125199,-24293.193244954,1945-04-11,0,"1945-4",101231530.519028
"102",1945-04-12,65,358,10.137431226,1945,4,12,-1.670693973,10.137431226,-21075.1066705346,1945-04-12,0,"1945-4",101210455.412358
"103",1945-04-13,66,316,8.948123652,1945,4,13,-1.189307574,8.948123652,-18588.5186319403,1945-04-13,0,"1945-4",101191866.893726
"104",1945-04-14,67,279,7.900400313,1945,4,14,-1.047723339,7.900400313,-16280.566057522,1945-04-14,0,"1945-4",101175586.327668
"105",1945-04-15,68,254,7.192479138,1945,4,15,-0.707921175,7.192479138,-14667.796036284,1945-04-15,0,"1945-4",101160918.531632
"106",1945-04-16,17497,265,7.503964455,1945,4,16,0.311485317000001,7.503964455,27485.0474169839,1945-04-16,0,"1945-4",101188403.579049
"107",1945-04-17,17498,815,23.078230305,1945,4,17,15.57426585,23.078230305,62308.7523552348,1945-04-17,0,"1945-4",101250712.331404
"108",1945-04-18,69,393,11.128520871,1945,4,18,-11.949709434,11.128520871,-23025.1104429876,1945-04-18,0,"1945-4",101227687.220961
"109",1945-04-19,70,262,7.419013914,1945,4,19,-3.709506957,7.419013914,-15188.1088850294,1945-04-19,0,"1945-4",101212499.112076
"110",1945-04-20,71,230,6.51287481,1945,4,20,-0.906139104,6.51287481,-13085.432163628,1945-04-20,0,"1945-4",101199413.679913
"111",1945-04-21,17499,238,6.739409586,1945,4,21,0.226534776,6.739409586,24265.9927285194,1945-04-21,0,"1945-4",101223679.672641
"112",1945-04-22,72,222,6.286340034,1945,4,22,-0.453069552,6.286340034,-12551.5145085281,1945-04-22,0,"1945-4",101211128.158133
"113",1945-04-23,73,207,5.861587329,1945,4,23,-0.424752705,5.861587329,-11542.7978979173,1945-04-23,0,"1945-4",101199585.360235
"114",1945-04-24,74,200,5.6633694,1945,4,24,-0.198217929,5.6633694,-11068.9731146651,1945-04-24,0,"1945-4",101188516.38712
"115",1945-04-25,75,186,5.266933542,1945,4,25,-0.396435858,5.266933542,-10116.1327902432,1945-04-25,0,"1945-4",101178400.25433
"116",1945-04-26,NA,NA,NA,1945,4,26,NA,NA,-22663.5605511556,1945-04-26,0,"1945-4",101155736.693779
"117",1945-04-27,76,178,5.040398766,1945,4,27,-0.226534775999999,5.040398766,-9568.88452020518,1945-04-27,0,"1945-4",101146167.809258
"118",1945-04-28,17500,407,11.524956729,1945,4,28,6.484557963,11.524956729,42530.2329726643,1945-04-28,0,"1945-4",101188698.042231
"119",1945-04-29,17501,480,13.59208656,1945,4,29,2.067129831,13.59208656,48742.5248077061,1945-04-29,0,"1945-4",101237440.567039
"120",1945-04-30,17502,919,26.023182393,1945,4,30,12.431095833,26.023182393,62241.4783381633,1945-04-30,0,"1945-4",101299682.045377
"121",1945-05-01,77,737,20.869516239,1945,5,1,-5.153666154,20.869516239,-35925.2391509168,1945-05-01,0,"1945-5",101294378
"122",1945-05-02,17503,789,22.341992283,1945,5,2,1.472476044,22.341992283,62071.431043491,1945-05-02,0,"1945-5",101356449.431043
"123",1945-05-03,78,594,16.820207118,1945,5,3,-5.521785165,16.820207118,-31866.9446527596,1945-05-03,0,"1945-5",101324582.486391
"124",1945-05-04,79,358,10.137431226,1945,5,4,-6.682775892,10.137431226,-21075.1066705346,1945-05-04,0,"1945-5",101303507.37972
"125",1945-05-05,80,270,7.64554869,1945,5,5,-2.491882536,7.64554869,-15704.5175724494,1945-05-05,0,"1945-5",101287802.862148
"126",1945-05-06,81,222,6.286340034,1945,5,6,-1.359208656,6.286340034,-12551.5145085281,1945-05-06,0,"1945-5",101275251.347639
"127",1945-05-07,82,193,5.465151471,1945,5,7,-0.821188563000001,5.465151471,-10593.3723729948,1945-05-07,0,"1945-5",101264657.975266
"128",1945-05-08,17504,200,5.6633694,1945,5,8,0.198217929,5.6633694,19593.381145513,1945-05-08,0,"1945-5",101284251.356412
"129",1945-05-09,17505,288,8.155251936,1945,5,9,2.491882536,8.155251936,30149.4727577596,1945-05-09,0,"1945-5",101314400.829169
"130",1945-05-10,83,270,7.64554869,1945,5,10,-0.509703245999999,7.64554869,-15704.5175724494,1945-05-10,0,"1945-5",101298696.311597
"131",1945-05-11,84,246,6.965944362,1945,5,11,-0.679604328,6.965944362,-14143.7778058593,1945-05-11,0,"1945-5",101284552.533791
"132",1945-05-12,17506,288,8.155251936,1945,5,12,1.189307574,8.155251936,30149.4727577596,1945-05-12,0,"1945-5",101314702.006549
"133",1945-05-13,17507,347,9.825945909,1945,5,13,1.670693973,9.825945909,36607.5549829182,1945-05-13,0,"1945-5",101351309.561532
"134",1945-05-14,85,270,7.64554869,1945,5,14,-2.180397219,7.64554869,-15704.5175724494,1945-05-14,0,"1945-5",101335605.043959
"135",1945-05-15,17508,288,8.155251936,1945,5,15,0.509703245999999,8.155251936,30149.4727577596,1945-05-15,0,"1945-5",101365754.516717
"136",1945-05-16,17509,358,10.137431226,1945,5,16,1.98217929,10.137431226,37745.0544568005,1945-05-16,0,"1945-5",101403499.571174
"137",1945-05-17,17510,369,10.448916543,1945,5,17,0.311485316999999,10.448916543,38859.9640957551,1945-05-17,0,"1945-5",101442359.53527
"138",1945-05-18,17511,480,13.59208656,1945,5,18,3.143170017,13.59208656,48742.5248077061,1945-05-18,0,"1945-5",101491102.060077
"139",1945-05-19,17512,542,15.347731074,1945,5,19,1.755644514,15.347731074,53099.655786462,1945-05-19,0,"1945-5",101544201.715864
"140",1945-05-20,86,467,13.223967549,1945,5,20,-2.123763525,13.223967549,-26748.4499131195,1945-05-20,0,"1945-5",101517453.265951
"141",1945-05-21,87,326,9.231292122,1945,5,21,-3.992675427,9.231292122,-19194.1589663316,1945-05-21,0,"1945-5",101498259.106984
"142",1945-05-22,88,262,7.419013914,1945,5,22,-1.812278208,7.419013914,-15188.1088850294,1945-05-22,0,"1945-5",101483070.998099
"143",1945-05-23,89,215,6.088122105,1945,5,23,-1.330891809,6.088122105,-12081.9604707483,1945-05-23,0,"1945-5",101470989.037629
"144",1945-05-24,90,186,5.266933542,1945,5,24,-0.821188563000001,5.266933542,-10116.1327902432,1945-05-24,0,"1945-5",101460872.904838
"145",1945-05-25,91,166,4.700596602,1945,5,25,-0.566336939999999,4.700596602,-8744.77381696722,1945-05-25,0,"1945-5",101452128.131021
"146",1945-05-26,92,149,4.219210203,1945,5,26,-0.481386399,4.219210203,-7571.78809303624,1945-05-26,0,"1945-5",101444556.342928
"147",1945-05-27,93,133,3.766140651,1945,5,27,-0.453069552000001,3.766140651,-6463.33720698715,1945-05-27,0,"1945-5",101438093.005721
"148",1945-05-28,94,121,3.426338487,1945,5,28,-0.339802164,3.426338487,-5629.98802807176,1945-05-28,0,"1945-5",101432463.017693
"149",1945-05-29,95,114,3.228120558,1945,5,29,-0.198217929,3.228120558,-5143.2978766054,1945-05-29,0,"1945-5",101427319.719817
"150",1945-05-30,96,105,2.973268935,1945,5,30,-0.254851623,2.973268935,-4517.10247057326,1945-05-30,0,"1945-5",101422802.617346
"151",1945-05-31,97,98,2.775051006,1945,5,31,-0.198217929,2.775051006,-4029.80072274848,1945-05-31,0,"1945-5",101418772.816623
"152",1945-06-01,98,92,2.605149924,1945,6,1,-0.169901082,2.605149924,-3611.98442264057,1945-06-01,0,"1945-6",101294378
"153",1945-06-02,99,86,2.435248842,1945,6,2,-0.169901082,2.435248842,-3194.08649496115,1945-06-02,0,"1945-6",101291183.913505
"154",1945-06-03,100,83,2.350298301,1945,6,3,-0.084950541,2.350298301,-2985.11680258768,1945-06-03,0,"1945-6",101288198.796702
"155",1945-06-04,17513,86,2.435248842,1945,6,4,0.084950541,2.435248842,5018.1759336931,1945-06-04,0,"1945-6",101293216.972636
"156",1945-06-05,101,85,2.406931995,1945,6,5,-0.0283168470000001,2.406931995,-3124.43116950896,1945-06-05,0,"1945-6",101290092.541467
"157",1945-06-06,102,80,2.26534776,1945,6,6,-0.141584235,2.26534776,-2776.1374742714,1945-06-06,0,"1945-6",101287316.403992
"158",1945-06-07,103,75,2.123763525,1945,6,7,-0.141584235,2.123763525,-2427.82409618775,1945-06-07,0,"1945-6",101284888.579896
"159",1945-06-08,104,73,2.067129831,1945,6,8,-0.0566336939999998,2.067129831,-2288.49568685409,1945-06-08,0,"1945-6",101282600.084209
"160",1945-06-09,105,72,2.038812984,1945,6,9,-0.0283168470000001,2.038812984,-2218.83113879491,1945-06-09,0,"1945-6",101280381.253071
"161",1945-06-10,106,69,1.953862443,1945,6,10,-0.0849505409999998,1.953862443,-2009.83683680286,1945-06-10,0,"1945-6",101278371.416234
"162",1945-06-11,17514,70,1.98217929,1945,6,11,0.0283168469999999,1.98217929,2951.34827945732,1945-06-11,0,"1945-6",101281322.764513
"163",1945-06-12,17515,81,2.293664607,1945,6,12,0.311485317,2.293664607,4372.31728147243,1945-06-12,0,"1945-6",101285695.081795
"164",1945-06-13,17516,93,2.633466771,1945,6,13,0.339802164,2.633466771,5922.29085286795,1945-06-13,0,"1945-6",101291617.372648
"165",1945-06-14,107,87,2.463565689,1945,6,14,-0.169901082,2.463565689,-3263.74042550084,1945-06-14,0,"1945-6",101288353.632222
"166",1945-06-15,17517,116,3.284754252,1945,6,15,0.821188563,3.284754252,8891.03621920112,1945-06-15,0,"1945-6",101297244.668441
"167",1945-06-16,108,109,3.086536323,1945,6,16,-0.198217929,3.086536323,-4795.465316699,1945-06-16,0,"1945-6",101292449.203125
"168",1945-06-17,109,93,2.633466771,1945,6,17,-0.453069552,2.633466771,-3681.62705660534,1945-06-17,0,"1945-6",101288767.576068
"169",1945-06-18,17518,355,10.052480685,1945,6,18,7.419013914,10.052480685,37437.0450300572,1945-06-18,0,"1945-6",101326204.621098
"170",1945-06-19,17519,753,21.322585791,1945,6,19,11.270105106,21.322585791,61544.745493596,1945-06-19,0,"1945-6",101387749.366592
"171",1945-06-20,110,200,5.6633694,1945,6,20,-15.659216391,5.6633694,-11068.9731146651,1945-06-20,0,"1945-6",101376680.393477
"172",1945-06-21,111,133,3.766140651,1945,6,21,-1.897228749,3.766140651,-6463.33720698715,1945-06-21,0,"1945-6",101370217.05627
"173",1945-06-22,112,106,3.001585782,1945,6,22,-0.764554869,3.001585782,-4586.70043392104,1945-06-22,0,"1945-6",101365630.355836
"174",1945-06-23,17520,125,3.539605875,1945,6,23,0.538020093,3.539605875,10051.0145581596,1945-06-23,0,"1945-6",101375681.370394
"175",1945-06-24,113,113,3.199803711,1945,6,24,-0.339802164,3.199803711,-5073.74325516071,1945-06-24,0,"1945-6",101370607.627139
"176",1945-06-25,114,100,2.8316847,1945,6,25,-0.368119011,2.8316847,-4169.04865620276,1945-06-25,0,"1945-6",101366438.578483
"177",1945-06-26,115,87,2.463565689,1945,6,26,-0.368119011,2.463565689,-3263.74042550084,1945-06-26,0,"1945-6",101363174.838057
"178",1945-06-27,116,79,2.237030913,1945,6,27,-0.226534776,2.237030913,-2706.47600431688,1945-06-27,0,"1945-6",101360468.362053
"179",1945-06-28,117,73,2.067129831,1945,6,28,-0.169901082,2.067129831,-2288.49568685409,1945-06-28,0,"1945-6",101358179.866366
"180",1945-06-29,118,68,1.925545596,1945,6,29,-0.141584235,1.925545596,-1940.17199576808,1945-06-29,0,"1945-6",101356239.69437
"181",1945-06-30,119,64,1.812278208,1945,6,30,-0.113267388,1.812278208,-1661.51262931641,1945-06-30,0,"1945-6",101354578.181741
"182",1945-07-01,120,62,1.755644514,1945,7,1,-0.0566336940000001,1.755644514,-1522.1829460904,1945-07-01,0,"1945-7",101294378
"183",1945-07-02,121,57,1.614060279,1945,7,2,-0.141584235,1.614060279,-1173.85873802518,1945-07-02,0,"1945-7",101293204.141262
"184",1945-07-03,122,55,1.557426585,1945,7,3,-0.0566336940000001,1.557426585,-1034.52905479944,1945-07-03,0,"1945-7",101292169.612207
"185",1945-07-04,123,54,1.529109738,1945,7,4,-0.0283168469999999,1.529109738,-964.864213185952,1945-07-04,0,"1945-7",101291204.747994
"186",1945-07-05,17521,55,1.557426585,1945,7,5,0.0283168469999999,1.557426585,1013.64613434366,1945-07-05,0,"1945-7",101292218.394128
"187",1945-07-06,124,53,1.500792891,1945,7,6,-0.0566336940000001,1.500792891,-895.199371572875,1945-07-06,0,"1945-7",101291323.194757
"188",1945-07-07,125,52,1.472476044,1945,7,7,-0.0283168469999999,1.472476044,-825.534529960751,1945-07-07,0,"1945-7",101290497.660227
"189",1945-07-08,NA,NA,NA,1945,7,8,NA,NA,-1513.26908322116,1945-07-08,0,"1945-7",101288984.391144
"190",1945-07-09,17522,53,1.500792891,1945,7,9,0.0283168469999999,1.500792891,755.285848310465,1945-07-09,0,"1945-7",101289739.676992
"191",1945-07-10,17523,89,2.520199383,1945,7,10,1.019406492,2.520199383,5405.66875061295,1945-07-10,0,"1945-7",101295145.345743
"192",1945-07-11,126,73,2.067129831,1945,7,11,-0.453069552,2.067129831,-2288.49568685409,1945-07-11,0,"1945-7",101292856.850056
"193",1945-07-12,127,61,1.727327667,1945,7,12,-0.339802164,1.727327667,-1452.51810447727,1945-07-12,0,"1945-7",101291404.331951
"194",1945-07-13,17524,67,1.897228749,1945,7,13,0.169901082,1.897228749,2563.80785043157,1945-07-13,0,"1945-7",101293968.139802
"195",1945-07-14,17525,136,3.851091192,1945,7,14,1.953862443,3.851091192,11466.4618962935,1945-07-14,0,"1945-7",101305434.601698
"196",1945-07-15,17526,149,4.219210203,1945,7,15,0.368119011000001,4.219210203,13134.5921423395,1945-07-15,0,"1945-7",101318569.19384
